"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CAN","Canada","2006","2006",88,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CAN","Canada","2007","2007",89,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CAN","Canada","2008","2008",87,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CAN","Canada","2009","2009",86,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CAN","Canada","2010","2010",84,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CAN","Canada","2011","2011",82,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CAN","Canada","2012","2012",82,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CAN","Canada","2013","2013",82,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CAN","Canada","2014","2014",81,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CAN","Canada","2015","2015",81,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CAN","Canada","2016","2016",79,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","CAN","Canada","2017","2017",79,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","ISR","Israel","2000","2000",1842,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","ISR","Israel","2001","2001",1840,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","ISR","Israel","2002","2002",1830,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","ISR","Israel","2003","2003",1728,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","ISR","Israel","2004","2004",1621,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","ISR","Israel","2005","2005",1629,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","ISR","Israel","2006","2006",1621,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","ISR","Israel","2007","2007",1508,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","ISR","Israel","2008","2008",1449,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","ISR","Israel","2009","2009",1476,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","ISR","Israel","2010","2010",1547,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","ISR","Israel","2011","2011",1572,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","ISR","Israel","2012","2012",1526,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","ISR","Israel","2013","2013",1492,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","ISR","Israel","2014","2014",1487,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","ISR","Israel","2015","2015",1549,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","ISR","Israel","2016","2016",1476,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","ISR","Israel","2017","2017",1429,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","ISR","Israel","2018","2018",1547,,
"AVDMPRVM","Preventable mortality","NBPOPUPC","Number of total deaths","ITA","Italy","2003","2003",85331,,
"AVDMPRVM","Preventable mortality","NBPOPUPC","Number of total deaths","ITA","Italy","2004","2004",80599,,
"AVDMPRVM","Preventable mortality","NBPOPUPC","Number of total deaths","ITA","Italy","2005","2005",78712,,
"AVDMPRVM","Preventable mortality","NBPOPUPC","Number of total deaths","ITA","Italy","2006","2006",76218,,
"AVDMPRVM","Preventable mortality","NBPOPUPC","Number of total deaths","ITA","Italy","2007","2007",74885,,
"AVDMPRVM","Preventable mortality","NBPOPUPC","Number of total deaths","ITA","Italy","2008","2008",73439,,
"AVDMPRVM","Preventable mortality","NBPOPUPC","Number of total deaths","ITA","Italy","2009","2009",72525,,
"AVDMPRVM","Preventable mortality","NBPOPUPC","Number of total deaths","ITA","Italy","2010","2010",69959,,
"AVDMPRVM","Preventable mortality","NBPOPUPC","Number of total deaths","ITA","Italy","2011","2011",69354,,
"AVDMPRVM","Preventable mortality","NBPOPUPC","Number of total deaths","ITA","Italy","2012","2012",68313,,
"AVDMPRVM","Preventable mortality","NBPOPUPC","Number of total deaths","ITA","Italy","2013","2013",66377,,
"AVDMPRVM","Preventable mortality","NBPOPUPC","Number of total deaths","ITA","Italy","2014","2014",64689,,
"AVDMPRVM","Preventable mortality","NBPOPUPC","Number of total deaths","ITA","Italy","2015","2015",65149,,
"AVDMPRVM","Preventable mortality","NBPOPUPC","Number of total deaths","ITA","Italy","2016","2016",63442,,
"AVDMPRVM","Preventable mortality","NBPOPUPC","Number of total deaths","ITA","Italy","2017","2017",63513,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","TUR","Turkey","2009","2009",49863,"D","Difference in methodology"
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","TUR","Turkey","2010","2010",49379,"D","Difference in methodology"
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","TUR","Turkey","2011","2011",50572,"D","Difference in methodology"
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","TUR","Turkey","2012","2012",50148,"D","Difference in methodology"
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","TUR","Turkey","2013","2013",59176,"D","Difference in methodology"
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","TUR","Turkey","2014","2014",63563,"D","Difference in methodology"
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","TUR","Turkey","2015","2015",66251,"D","Difference in methodology"
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","TUR","Turkey","2016","2016",69946,"D","Difference in methodology"
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","TUR","Turkey","2019","2019",66635,"D","Difference in methodology"
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","FRA","France","2000","2000",81,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","FRA","France","2001","2001",79,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","FRA","France","2002","2002",77,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","FRA","France","2003","2003",75,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","FRA","France","2004","2004",69,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","FRA","France","2005","2005",69,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","FRA","France","2006","2006",66,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","FRA","France","2007","2007",65,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","FRA","France","2008","2008",63,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","FRA","France","2009","2009",61,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","FRA","France","2010","2010",59,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","FRA","France","2011","2011",56,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","FRA","France","2012","2012",54,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","FRA","France","2013","2013",52,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","FRA","France","2014","2014",50,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","FRA","France","2015","2015",51,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","FRA","France","2016","2016",51,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","DEU","Germany","2000","2000",94794,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","DEU","Germany","2001","2001",92607,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","DEU","Germany","2002","2002",91766,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","DEU","Germany","2003","2003",89959,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","DEU","Germany","2004","2004",86342,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","DEU","Germany","2005","2005",84149,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","DEU","Germany","2006","2006",81937,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","DEU","Germany","2007","2007",80430,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","DEU","Germany","2008","2008",79190,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","DEU","Germany","2009","2009",78154,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","DEU","Germany","2010","2010",75876,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","DEU","Germany","2011","2011",73347,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","DEU","Germany","2012","2012",71402,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","DEU","Germany","2013","2013",70604,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","DEU","Germany","2014","2014",66792,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","DEU","Germany","2015","2015",67575,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","DEU","Germany","2016","2016",64891,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","DEU","Germany","2017","2017",63684,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","DEU","Germany","2018","2018",64259,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","DEU","Germany","2019","2019",62225,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","HUN","Hungary","2000","2000",22242,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","HUN","Hungary","2001","2001",21127,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","HUN","Hungary","2002","2002",20870,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","HUN","Hungary","2003","2003",20993,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","HUN","Hungary","2004","2004",20144,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","HUN","Hungary","2005","2005",20045,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","HUN","Hungary","2006","2006",19026,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","HUN","Hungary","2007","2007",18601,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","HUN","Hungary","2008","2008",17917,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","HUN","Hungary","2009","2009",18069,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","HUN","Hungary","2010","2010",17487,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","HUN","Hungary","2011","2011",17219,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","HUN","Hungary","2012","2012",17140,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","HUN","Hungary","2013","2013",16599,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","HUN","Hungary","2014","2014",16598,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","HUN","Hungary","2015","2015",16880,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","HUN","Hungary","2016","2016",16228,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","HUN","Hungary","2017","2017",16581,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","HUN","Hungary","2018","2018",16398,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","HUN","Hungary","2019","2019",16201,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","POL","Poland","2000","2000",119,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","POL","Poland","2001","2001",113,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","POL","Poland","2002","2002",108,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","POL","Poland","2003","2003",108,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","POL","Poland","2004","2004",104,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","POL","Poland","2005","2005",104,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","POL","Poland","2006","2006",103,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","POL","Poland","2007","2007",104,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","POL","Poland","2008","2008",102,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","POL","Poland","2009","2009",99,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","POL","Poland","2010","2010",94,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","POL","Poland","2011","2011",92,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","POL","Poland","2012","2012",92,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","POL","Poland","2013","2013",91,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","POL","Poland","2014","2014",88,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","POL","Poland","2015","2015",86,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","POL","Poland","2016","2016",85,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","POL","Poland","2017","2017",88,,
"AVDMPRVM","Preventable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","POL","Poland","2018","2018",86,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CHL","Chile","2000","2000",128,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CHL","Chile","2001","2001",131,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CHL","Chile","2002","2002",122,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CHL","Chile","2003","2003",116,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CHL","Chile","2004","2004",113,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CHL","Chile","2005","2005",109,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CHL","Chile","2006","2006",106,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CHL","Chile","2007","2007",105,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CHL","Chile","2008","2008",101,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CHL","Chile","2009","2009",103,,
